"NAME","GSM538201","GSM538202","GSM538203","GSM538382","GSM538383","GSM538384","GSM538415","GSM538416","GSM538417"
"RPLP2",124.845,118.5339,133.1926,191.7758,164.5322,161.5792,144.8054,181.7362,169.6628
"SNORA52",1157.7368,831.0297,489.6992,2286.0116,1941.7034,1806.0076,2148.4654,2473.3344,2207.2409
"PNPLA2",231.1725,231.0873,248.8484,229.3365,216.6859,230.0934,311.3302,270.9075,294.964
"CRACR2B",45.3523,53.3725,57.5856,57.8163,56.1055,51.0837,67.1989,56.4697,60.3267
"CD151",90.3363,86.367,77.6613,124.6127,102.1277,110.349,68.5909,94.873,82.6378
"TSPAN4",77.5497,80.5242,72.0043,91.2934,84.213,96.037,109.6236,112.7764,103.561
"AP2A2",305.0127,293.233,254.3633,442.2634,443.9978,393.3693,247.5416,282.8838,298.4633
"MUC2",38.8834,45.4309,45.5763,41.6442,42.1925,50.5913,65.6257,70.1795,43.1446
"MUC5AC",31.8225,44.119,39.5095,40.0563,36.2763,44.8307,63.342,53.3653,57.859
"MUC5B",49.2362,51.041,61.5608,45.5819,48.2842,61.6752,70.1715,60.5169,55.2472
"BRSK2",47.2009,55.4029,51.4331,49.0642,53.6431,58.6957,80.1097,66.5343,73.3168
"KRTAP5-3",251.5777,272.1668,342.0884,260.477,213.4557,376.0481,301.1224,361.4418,237.1105
"GM4553",151.5621,183.2384,215.5231,140.4302,134.074,200.5933,156.3184,161.8282,159.7089
"B130016D09RIK",32.8946,32.6409,37.4639,35.3399,34.7977,32.0212,50.9165,47.9078,50.6572
"E330027M22RIK",31.2699,35.285,31.68,27.7897,37.121,44.0988,45.738,52.5724,45.4318
"KRTAP5-4",48.6136,50.5477,57.4656,46.2206,48.1933,55.4471,46.5544,53.3263,46.9441
"SYT8",80.2054,87.4422,86.9251,75.0964,82.8834,90.3058,118.9488,118.6721,93.8245
"TNNI2",133.3256,148.7204,142.0612,109.9928,109.6146,146.3673,166.2873,158.2444,148.1527
"LSP1",3498.4405,3506.9867,3566.5299,2703.6755,2720.1735,2690.6477,2567.1206,2864.0689,2819.9287
"TNNT3",139.9863,145.1752,135.4961,123.9297,112.3801,131.0007,169.6413,164.8201,150.4688
"TSPAN32",719.0067,746.8521,755.3247,1190.3647,1031.4676,959.3804,193.738,350.5605,384.9969
"CD81",1258.2427,1101.8841,1203.3794,372.3919,369.6245,322.0378,134.0189,111.6865,149.8311
"TSSC4",106.7058,97.5565,101.6431,156.8591,136.872,122.9868,108.4997,93.9801,96.1324
"KCNQ1",59.1522,64.5258,71.2116,66.0401,60.8463,88.7899,85.6196,77.743,76.7483
"SLC22A18",102.759,119.3297,123.2017,112.9219,107.4221,140.5984,168.986,166.5232,145.291
"DHCR7",195.0119,178.3852,200.0958,289.5186,282.1383,289.8926,183.921,187.6027,240.7462
"LOC102636989",25.0307,27.8331,29.3235,30.1964,31.3475,32.725,44.3774,37.4591,39.3143
"SHANK2",72.7342,79.8669,99.2183,74.2651,70.018,94.6093,114.4745,118.588,101.7304
"GM10152",35.4044,47.5269,51.5399,32.1531,41.5846,58.6671,45.6495,69.0712,41.595
"FGF3",60.866,58.2671,70.4565,47.6116,57.3622,68.4577,76.7341,89.1532,64.5206
"FGF4",43.162,61.8329,62.8575,62.3062,60.876,78.1031,116.43,110.4165,74.4227
"FGF15",80.8154,90.671,93.3017,75.1629,71.8743,100.1885,112.3566,134.6739,94.5118
"ORAOV1",106.9058,106.6297,89.7544,115.9068,112.7263,98.0437,65.0463,69.4873,89.326
"MRGPRF",43.5353,49.569,54.1151,41.6243,56.3373,57.6555,57.0657,46.9028,46.1892
"MRGPRD",45.0894,42.3899,44.4212,39.8484,35.6281,49.6236,48.8914,59.3247,40.9246
"OSCAR",39.2271,40.3963,46.5202,41.4059,41.4225,53.8294,39.8962,42.3541,51.7106
"TFPT",328.6732,299.193,241.8271,347.5405,318.6503,297.142,240.592,303.715,241.145
"LENG1",108.0799,92.968,89.4401,95.7476,114.2589,108.0585,63.7961,96.9008,91.8068
"TMC4",112.0631,111.0257,104.0089,157.7925,206.7039,157.5288,107.7334,136.7801,100.3909
"MBOAT7",293.4906,267.6142,256.0027,289.598,337.2888,319.6376,265.997,280.303,244.6378
"PIRB",318.4566,308.6928,276.9912,54.0446,30.2276,44.6604,42.3633,34.7772,53.6772
"GM15448",818.7096,685.6681,773.917,65.9876,60.7647,82.5957,99.8988,83.735,75.3219
"LILRA6",98.4584,108.8878,77.7322,18.4818,28.5466,18.0972,27.2044,34.6911,21.1878
"LAIR1",41.5139,47.188,38.5895,60.9522,64.3907,67.6152,64.758,61.6366,53.439
"9430041J12RIK",28.2525,26.2426,28.0471,30.9993,28.0686,36.0972,31.9856,50.1971,38.1084
"D030047H15RIK",48.3785,52.7918,56.3872,60.229,56.5688,50.3133,90.0729,69.4592,47.9527
"LENG9",172.9536,142.2835,138.4491,127.9048,132.0634,108.2589,115.3613,99.8287,88.4784
"RDH13",163.4626,163.4383,177.9767,183.2829,186.0042,166.4241,193.5254,227.5886,203.8731
"PPP1R12C",313.4898,294.2511,327.523,464.8915,451.4912,444.6904,368.7518,378.6565,453.0266
"TNNT1",29.1711,35.2008,36.7995,34.2632,34.1008,38.3636,58.4539,47.7343,43.102
"TNNI3",74.2517,87.8591,81.1468,64.4402,74.8591,82.2559,107.8208,123.5615,91.392
"DNAAF3",43.2548,55.3594,55.932,54.4887,57.7062,67.1889,91.7904,82.1522,62.2376
"SYT5",38.0652,59.7795,63.2522,54.6785,61.1993,75.0575,69.3631,79.1592,64.5113
"PTPRH",42.4169,43.7504,51.1592,51.9128,46.8896,66.157,84.3664,64.4685,57.7108
"TMEM86B",182.1685,150.3219,169.0941,212.1164,221.7325,168.0613,143.2268,131.4138,143.4421
"PPP6R1",1501.4128,1379.9241,1441.0557,1809.0616,1742.4286,1854.9865,1845.5308,1746.6124,2132.0821
"HSPBP1",233.7264,175.7449,193.8613,255.0628,260.4375,209.9349,227.6507,236.3396,243.6532
"TMEM150B",65.1611,68.1927,77.6469,67.8142,68.956,80.0859,92.8393,70.072,78.5878
"COX6B2",42.1665,52.4003,60.2283,54.3675,56.4333,69.1008,78.3707,99.8083,86.255
"FAM71E2",17.8376,17.0307,21.1264,17.112,17.3232,20.6625,40.6011,28.6328,24.986
"IL11",31.7561,35.7385,35.618,31.7304,49.7758,45.608,45.5224,55.1727,43.8072
"TMEM238",135.6467,138.4925,120.6231,125.9549,125.1746,143.2872,195.7885,148.3401,147.0229
"UBE2S",359.4848,368.7323,355.584,424.6089,505.1222,389.5694,256.7905,315.7569,320.9681
"SHISA7",88.1058,92.1663,106.5148,81.3472,102.8766,102.3806,159.094,167.8596,108.8707
"ISOC2B",70.5927,82.4623,93.5469,102.0362,94.2877,81.9391,132.4394,152.686,110.1999
"SBK2",58.8437,63.8559,59.2398,60.0182,54.3919,72.8727,76.5161,95.841,62.3701
"SBK3",34.2161,46.7448,40.6675,40.3848,34.3706,41.3115,40.0347,49.7545,45.0365
"ZFP579",95.5226,86.415,86.6935,128.4464,140.5984,120.0304,126.3362,160.8441,133.2805
"FIZ1",323.9031,270.3769,281.8505,265.6676,282.3476,246.4326,194.6624,255.7254,282.7511
"ZFP784",96.8989,87.1654,112.04,111.4228,96.1589,103.781,141.8976,105.4416,102.5162
"RFPL4",21.6021,27.9764,24.1504,26.069,28.2097,24.8046,30.9939,32.2714,30.6982
"RASL2-9",9.1424,8.6143,9.4948,8.4324,7.9644,8.1831,12.0285,9.1917,10.4733
"VMN1R56",19.8946,15.5719,15.9435,14.2066,13.8001,16.0903,27.6019,26.2703,17.92
"NLRP2",22.9133,20.5622,21.9473,18.9051,20.007,18.5224,35.6615,30.7569,24.751
"VMN1R58",13.7093,11.3039,9.282,10.5235,11.5846,10.1312,17.7413,16.554,20.8593
"VMN2R28",8.2267,8.4802,9.6575,10.0715,8.7546,8.9051,17.108,8.4818,9.3572
"VMN1R187",17.5809,16.96,16.3998,19.0972,17.4336,21.5079,28.0507,27.8235,16.8008
"VMN1R64",14.2666,13.7244,15.1827,16.8423,13.4988,14.7238,17.5034,18.0458,12.818
"VMN1R65",16.3432,14.3735,17.6756,15.121,17.5597,18.5693,21.2203,26.4993,17.7031
"ZFP787",140.138,131.4646,138.0108,145.0585,130.602,114.7858,174.0879,112.8482,98.0817
"ZFP583",68.2429,70.2654,54.807,58.7747,57.6522,58.7587,41.1594,42.4785,50.7213
"OLFR5",30.5947,34.5351,43.4778,37.8907,32.5924,37.7156,74.9557,42.3425,46.2044
"OLFR1347",62.7304,67.9827,96.6097,82.9653,72.1317,133.6942,129.4271,118.9221,128.5043
"OLFR1348",31.5943,40.3614,44.7072,46.4268,42.2269,43.963,40.1876,48.0638,44.7622
"OLFR1349",88.8897,92.4096,85.368,77.2596,78.8596,102.7806,104.24,97.6351,94.5935
"ZIM1",17.0629,19.8586,21.8765,22.4698,17.5359,20.8995,24.0285,21.1012,28.1353
"PEG3",29.8617,28.1567,33.2449,31.1319,26.111,33.1505,52.8851,51.553,50.1792
"ZFP954",124.3972,131.124,103.5363,177.8749,209.9238,160.174,94.2026,130.4224,117.2216
"ZFP773",93.275,78.6759,84.4352,121.5164,110.6894,76.115,77.8315,77.7046,98.524
"ZFP772",51.6005,46.2707,48.6019,51.9959,59.0273,50.2993,83.1326,55.4889,64.6871
"VMN2R36",35.5607,35.7853,28.1334,52.6206,46.3329,45.7148,43.8992,50.9865,39.9989
"CLCN4",343.9259,336.2256,327.781,517.4723,512.7295,437.8454,280.7042,208.2722,287.3785
"VMN2R34",13.9571,13.633,11.961,12.1668,14.7913,15.402,14.7013,19.6565,13.6335
"VMN2R52",9.2484,9.3396,10.0109,12.9645,11.1447,10.1854,15.5495,19.0255,15.09
"VMN1R66",7.1863,7.953,6.7434,8.7055,6.5337,7.2804,13.4079,8.4736,7.9088
"NLRP4D",11.7025,11.7304,11.0019,11.7528,11.2125,11.8459,21.7466,14.7658,14.4808
"ZIK1",21.9057,21.2487,23.4198,35.3521,24.7317,29.0566,29.425,35.8633,31.5247
"VMN1R69",9.5661,8.9994,8.5153,9.5004,10.4988,9.359,20.8394,14.289,12.8213
"VMN1R71",21.0147,19.9263,20.284,15.3393,17.255,24.7487,23.667,23.3413,25.7493
"MIR297-1",5.1653,5.2713,5.0775,6.9387,6.0868,5.9353,10.4586,6.2551,9.4554
"VMN1R72",9.3587,10.2476,10.5708,9.8818,9.8351,10.1486,13.1181,11.5991,13.6841
"VMN1R76",14.13,14.8805,15.04,13.9947,13.9079,16.095,14.8271,14.0047,14.1652
"RNF141",446.0385,466.7807,398.4129,253.562,261.2435,206.118,66.6515,131.7987,163.2541
"VMN1R81",10.8811,11.1367,11.3486,9.9586,9.6386,12.6659,12.2851,14.6632,12.0467
"VMN1R83",16.9494,15.3521,19.8846,16.4682,17.7601,18.2821,21.7683,22.7905,14.2237
"VMN1R84",18.6335,19.8998,16.1908,16.8342,15.5561,18.8289,28.435,21.316,20.5922
"ZFP551",77.0922,64.9017,71.8155,94.3869,104.056,88.1808,129.6413,112.011,79.8587
"VMN2R54",66.1271,66.2507,75.4113,41.8585,67.0522,57.2317,75.625,67.0252,39.9689
"VMN2R56",24.638,22.4375,20.5,20.1061,20.5628,24.1314,54.4526,53.5971,22.672
"ZSCAN18",46.9979,44.2301,52.3446,38.8427,36.163,50.2616,56.399,64.5789,58.5998
"ZFP329",330.9692,343.2277,361.7325,350.836,409.9026,251.2495,107.2249,205.6097,150.2595
"SLC27A5",41.3247,45.0704,46.0481,54.4931,41.9638,53.3666,57.2998,53.1374,56.2179
"ZBTB45",137.9708,146.5884,112.1518,274.9182,307.5215,279.1098,329.5641,340.5091,305.8522
"CHMP2A",512.4588,494.1437,458.9641,788.2805,848.1907,802.8432,363.1628,499.2878,466.2459
"UBE2M",311.3142,294.8389,292.0152,489.7775,492.688,470.7656,378.091,364.244,395.2541
"MZF1",44.6641,50.8972,48.978,46.2076,48.8187,54.1052,93.2999,64.4132,66.3962
"VMN1R85",20.3624,19.7005,27.8595,21.0182,21.0993,27.4082,36.9372,29.3673,21.5548
"VMN1R86",51.4644,59.2089,66.1913,40.6346,65.3675,81.0683,72.4012,50.8028,52.0415
"VMN1R87",10.0132,8.9995,9.4221,10.4331,10.5685,10.9949,13.4022,12.6834,10.4532
"6330408A02RIK",86.9849,101.7102,104.3355,104.1253,98.9547,113.6648,84.6544,89.5018,115.8242
"BSPH2",13.7461,12.9042,12.3967,13.2651,13.1411,12.3307,22.7675,19.9996,17.6538
"SULT2A3",9.0988,8.6549,8.9868,9.3103,8.9308,8.5765,10.3746,11.6691,15.2935
"SULT2A6",10.1602,8.3784,9.1585,8.7863,9.2877,8.9729,10.9567,13.8013,12.5306
"SULT2A8",9.7477,10.8526,10.4967,11.355,12.3811,11.381,17.9922,13.5174,12.2981
"NLRP5-PS",32.8127,32.2854,30.3345,31.7264,29.4741,33.3409,41.1724,45.5879,46.0399
"OBOX6",12.1889,10.9855,12.7074,14.265,14.7314,11.795,24.7412,32.4812,16.9176
"CRX",33.8711,43.8458,43.612,36.6076,41.1361,48.0936,53.9405,61.7578,51.9629
"SEPW1",1052.1805,902.9716,927.0838,1242.3922,1352.5493,1131.6228,1838.5209,1910.3875,1691.0654
"GLTSCR2",1720.2137,1694.1356,1681.0968,1799.451,1532.9208,1541.8864,1688.5967,1918.7899,1932.1531
"EHD2",86.6741,84.1062,86.5556,41.5049,43.002,56.5862,39.7272,49.3164,48.0232
"GLTSCR1",491.7951,405.4169,451.453,302.9543,345.9077,348.5109,472.1353,356.7091,463.5358
"DHX34",170.4131,181.6557,170.4361,180.1706,178.4988,170.2243,265.4071,228.3325,201.0291
"C5AR2",49.7001,55.0767,58.4022,48.8889,52.9002,52.1959,72.5172,64.0732,75.8862
"C5AR1",22.1585,22.6827,26.9937,20.9912,22.7703,27.6445,42.066,28.511,24.8494
"CCDC9",228.5941,233.5334,243.8757,245.1601,277.4394,214.3936,247.4719,198.9475,200.4489
"SAE1",538.7019,496.5008,444.6249,579.3986,601.1252,540.3989,225.8236,362.1873,399.2167
"NPAS1",60.732,68.7945,75.0824,64.4653,64.4578,94.7113,138.4161,96.009,109.3402
"ARHGAP35",218.7644,191.8826,205.5037,195.9655,184.0043,160.5872,205.9084,147.0691,237.8203
"CEACAM15",37.8264,42.5816,44.3533,46.1075,43.4419,52.2378,64.9939,54.0686,46.9758
"FKRP",170.9664,160.7732,169.6354,198.027,228.9383,191.1032,207.776,175.1984,185.9625
"CALM3",563.0333,531.0103,468.8492,732.9095,598.682,618.9667,411.4948,514.2434,547.3356
"PPP5C",691.9562,621.0893,651.2923,612.9584,590.4438,531.0788,555.492,479.2835,662.8408
"HIF3A",33.5412,36.6349,46.8729,35.4074,33.192,41.6408,43.236,55.8366,40.6617
"GM9519",17.4447,21.0671,20.1809,18.9188,21.5774,21.6981,28.9864,25.1858,16.021
"PSG18",17.7683,16.3685,14.1721,17.0579,14.7845,17.3563,40.7232,31.4417,17.0335
"PSG28",15.5976,13.4561,12.2836,9.3798,13.0117,16.8348,28.4356,14.5349,11.5312
"PSG26",13.915,16.4317,14.4711,11.856,13.5821,14.7231,22.4499,33.0121,19.295
"PSG25",29.4246,21.315,24.8956,22.987,25.983,27.0948,30.9287,22.1785,26.2143
"PSG27",13.7579,11.1061,12.6604,12.2171,12.9622,13.1296,21.3489,25.4916,16.3388
"PSG23",25.0203,26.7149,26.7129,17.3731,16.5252,20.6147,18.2739,25.4262,20.1552
"PSG20",45.8353,45.8476,47.4947,40.535,41.9342,52.2751,73.7115,60.1961,58.6759
"PSG19",17.4102,16.3221,13.9999,14.5359,15.5296,17.1211,30.9885,20.0073,16.9333
"PSG17",12.5928,10.9102,11.5493,13.1713,12.2704,11.0378,18.5265,17.9131,12.3306
"CCDC61",117.7934,111.2751,125.4858,144.9736,143.8596,130.3585,123.0257,145.9514,134.4998
"GM10676",116.4663,121.4686,127.2559,151.6535,178.5348,157.9831,213.3201,182.8383,194.102
"FOXA3",26.2353,33.996,37.9529,34.1561,35.2197,38.1327,58.0178,66.6472,49.9328
"QPCTL",153.0807,119.15,109.9957,142.3071,124.104,148.3484,143.1328,105.6095,135.6467
"GIPR",44.2406,54.3417,58.2594,50.0662,45.5015,65.4582,59.1224,71.3603,57.7031
"VASP",708.3113,657.1204,687.2605,644.9912,644.7328,635.927,996.3958,936.9084,1004.8683
"PPM1N",43.2046,54.1597,60.0669,57.9745,51.8516,73.3693,102.314,107.6915,92.1407
"FOSB",266.3606,90.3227,95.9982,81.0845,79.6469,81.3791,116.2384,61.5145,109.6269
"CD3EAP",115.1135,117.2297,131.4806,137.2772,151.834,147.5872,136.2411,227.3402,196.5832
"KLC3",68.8783,65.0463,80.1693,87.5757,88.4494,83.4106,101.7375,110.7555,111.339
"A930016O22RIK",49.8736,53.1057,55.5705,64.9232,56.9742,80.5188,95.1446,126.0196,90.713
"MARK4",271.0793,244.4298,218.8461,254.1344,263.9554,279.841,288.2706,229.2002,234.4232
"BLOC1S3",229.8679,202.0971,187.6553,294.8467,252.9947,239.1208,267.869,202.3331,209.185
"PPP1R37",208.1497,225.4822,195.7292,255.5101,274.4172,268.9926,170.8749,213.5544,243.5657
"GEMIN7",362.9029,368.9806,348.1224,230.0057,230.2915,223.8181,207.4652,228.63,213.1617
"CLASRP",288.7008,257.571,236.5862,268.8703,287.9442,280.4312,269.0527,298.6615,277.3802
"RELB",550.566,480.8054,464.4903,266.8662,291.1563,247.7311,237.2378,307.6866,323.9536
"CLPTM1",943.3286,899.9456,905.248,1078.556,1010.9286,943.3635,914.5492,971.1174,975.1302
"APOC4-APOC2",41.7154,47.6129,53.299,35.9342,27.9644,35.9116,33.3416,35.6859,33.2114
"APOC4",108.1945,115.3658,102.1575,87.985,120.09,136.1785,162.1659,127.3789,139.3136
"APOC1",20.4559,23.2162,25.1077,23.7008,22.0352,27.1764,47.2278,27.2062,35.4889
"APOE",570.8535,605.0344,653.1349,175.3531,187.3335,216.1879,207.6361,234.1412,205.743
"TOMM40",243.8464,235.9824,216.7997,326.2811,319.8761,351.2585,297.1717,340.7554,333.2354
"NECTIN2",49.7575,53.5787,49.0402,55.5461,37.8657,55.7746,67.5581,64.7262,61.9295
"BCAM",75.268,98.1751,101.3793,90.2955,102.7502,103.6698,162.0094,106.9557,118.5931
"CBLC",43.1227,70.3883,66.93,63.4028,48.5924,59.8067,99.9058,56.0789,67.8436
"BCL3",526.5276,474.5402,505.9771,391.589,340.3257,409.5822,396.3498,212.101,397.7929
"CEACAM16",114.9427,113.3027,111.9988,65.0716,60.1123,53.2902,70.6998,83.1444,74.3617
"CEACAM19",49.0482,45.9451,46.2951,37.2421,38.7244,55.6351,57.5323,45.1345,57.3489
"PVR",83.93,68.6321,73.7861,483.8462,464.5278,374.5189,106.0764,84.02,94.7948
"IGSF23",27.4788,34.8458,41.0287,208.5009,234.5102,166.2558,79.3039,73.8296,52.2301
"VMN1R111",29.5319,27.7391,26.4424,26.5889,26.1808,22.6931,50.3455,42.2173,25.3599
"VMN1R159",5.726,5.9913,6.2827,8.0154,6.4366,5.9498,6.0406,6.7254,7.2719
"VMN1R169",10.8036,10.4834,11.1823,11.6543,11.9113,10.0637,13.6118,15.4947,13.0419
"VMN1R176",8.4383,8.0958,7.9411,7.9136,9.4775,6.5834,15.9211,9.3201,6.7049
"ZFP111",29.1851,23.9995,31.4018,27.2142,27.1817,30.8113,26.8747,28.4558,27.0425
"ZFP109",98.2828,116.6955,109.5562,161.4665,180.2023,154.2924,160.4672,159.9706,131.729
"ZFP61",87.0247,82.9471,80.9751,101.2411,107.1167,76.1655,89.4814,74.1126,56.9814
"ZFP94",134.6405,134.1403,121.5915,95.1944,87.5267,98.2261,60.2769,72.161,94.8112
"TESCL",51.7537,51.6394,55.318,51.128,50.8521,59.9828,67.1332,67.3779,62.4155
"IRGC1",98.4388,72.9865,81.1514,74.0816,63.5603,73.5762,121.9724,106.1976,91.4712
"PINLYP",25.8791,33.0085,37.2378,33.3267,32.9691,33.0046,38.8033,33.0413,38.2091
"ZFP575",53.7675,54.9585,56.8961,66.9641,57.1541,63.4518,133.6907,98.2496,54.1004
"TEX101",33.5246,39.1452,41.4852,45.7104,38.8959,38.5656,50.8043,55.3912,60.2689
"GM4763",21.1599,19.4391,19.2949,16.6083,17.4648,20.525,25.5298,20.1879,19.59
"CD177",73.9865,80.3515,92.2391,80.4733,64.3319,87.6091,97.738,86.0454,88.0953
"LYPD4",27.3731,35.4727,32.6848,30.2686,26.6346,29.0831,28.4049,37.4491,32.0286
"RABAC1",499.5249,541.3045,531.2631,561.5112,670.7597,600.8455,489.4784,658.7209,532.6926
"ATP1A3",67.427,67.8133,87.2637,105.4245,75.211,101.2042,95.2875,109.6127,122.5437
"GRIK5",44.575,60.5962,63.0862,88.3445,71.6295,92.8884,81.3915,92.0897,75.3491
"POU2F2",556.8394,618.4288,618.7012,96.6038,115.7163,130.3954,168.7849,200.9876,124.6267
"DEDD2",221.594,228.1282,245.0012,384.5274,394.422,271.603,293.4267,383.9823,320.4089
"GSK3A",874.5246,755.0212,786.3065,561.9145,574.9116,619.5639,793.1556,872.0083,914.5413
"ERF",133.8038,130.405,140.4296,198.6456,206.0804,174.5767,216.5204,191.9212,228.3818
"CEACAM1",730.7099,759.2679,751.0936,34.8895,39.885,32.9521,48.7159,25.6013,30.9606
"PAFAH1B3",200.2531,212.4548,218.1036,95.3184,97.1138,130.282,98.9922,156.1259,147.4046
"CNFN",86.2171,94.8777,111.977,127.6765,114.5933,141.9872,214.5849,250.8076,136.8962
"LIPE",296.0088,298.6621,285.8633,177.793,168.5962,168.9662,165.005,172.9495,187.2605
"CXCL17",85.5039,86.8878,89.9083,74.3438,82.578,100.1173,122.3339,134.0798,118.6472
"CEACAM2",45.0011,59.8992,51.8237,54.535,55.2905,46.0564,85.3363,56.6122,51.5474
"ERICH4",63.1432,85.4239,88.177,72.2752,66.3008,92.002,102.4726,90.2732,92.5788
"BCKDHA",264.025,243.4382,225.8078,184.096,180.0467,189.7859,165.4084,183.4461,199.5282
"TMEM91",179.8498,183.7357,196.1216,143.7548,152.4643,164.4037,270.9743,265.7633,182.3418
"CCDC97",407.6395,344.9076,363.2759,351.8404,409.8096,374.917,339.7527,426.4339,391.6824
"HNRNPUL1",1321.8296,1209.8912,1285.974,1114.7469,1150.7341,1346.1325,1062.666,1060.0084,1208.379
"AXL",43.2236,45.0506,48.1147,58.0883,60.0685,75.3455,88.9378,94.2132,75.0908
"CYP2S1",48.5477,61.5481,55.6284,197.7384,212.5331,187.0352,115.8378,94.7904,93.7101
"RPL37A",2504.5069,2394.0979,2241.8056,2172.4451,2111.2998,1875.517,2402.9371,2743.3362,2728.9517
"NLRP9C",9.8047,9.6969,11.1595,11.135,9.6175,11.0396,14.5029,10.8565,10.1753
"VMN1R185",12.185,13.1007,13.4846,13.3307,13.8058,13.0545,17.6318,18.1605,14.4397
"CYP2B23",56.2097,54.1419,57.1586,47.6489,61.4243,59.9831,70.2764,40.1799,62.7481
"CYP2A22",9.8166,7.1923,9.148,6.3367,9.8852,8.679,10.9478,17.2069,11.5978
"EGLN2",398.6318,374.8261,442.333,438.642,413.3796,327.3973,328.446,382.2695,327.9128
"RAB4B",625.2371,596.3473,612.841,623.1525,552.2131,526.7591,416.7108,543.5588,477.6825
"MIA",25.3096,22.8487,22.8851,19.8954,19.9806,23.1642,38.3307,22.136,26.5673
"SNRPA",570.9169,634.33,636.5411,714.3522,654.9699,687.9118,1042.457,1071.2041,786.3351
"ITPKC",149.0472,148.9854,138.7166,175.0033,152.8963,153.3819,168.3981,196.3048,194.1615
"LTBP4",55.3594,67.2009,74.2859,69.6602,67.1665,84.0035,123.7094,102.8502,91.7479
"SHKBP1",279.0451,266.9297,260.335,438.1873,391.7187,309.7729,360.3478,341.9272,296.876
"SPTBN4",40.3628,41.9624,47.1301,48.2101,42.825,57.6696,87.2039,60.2136,69.8688
"PLD3",315.7934,276.5784,233.7442,563.4231,579.6407,473.7122,659.2253,632.6516,709.2563
"MAP3K10",115.0052,105.1139,103.5495,98.6619,93.3612,89.173,125.1665,137.8166,131.7428
"ZFP974",78.229,68.7792,56.6761,50.3027,44.2805,39.7571,39.4859,28.2076,21.3974
"GM10651",164.0246,159.7421,142.8273,151.269,140.3713,121.5245,100.7684,109.1924,167.2528
"ZFP780B",154.1189,139.5819,106.3637,192.322,169.5813,109.9506,85.172,57.4528,71.6657
"PSMC4",324.6744,313.2907,276.6718,494.0558,493.3355,402.7237,367.5436,428.7321,330.9556
"BC089491",31.9573,35.888,36.3901,30.3279,29.0467,40.4916,47.1121,51.3635,40.4535
"DLL3",41.1592,43.5422,53.3115,44.621,47.5407,59.046,64.287,84.8167,55.9694
"TIMM50",229.2445,216.3414,227.9086,255.0105,276.5936,291.486,301.2755,285.1589,280.6953
"SUPT5",609.0689,568.5435,601.5919,645.3358,692.6935,587.5487,575.6273,685.5054,715.703
"PLEKHG2",363.8099,328.7077,311.2736,439.0096,465.1743,474.8961,368.2559,338.5278,373.6095
"ZFP36",1319.6897,1018.3082,923.3475,892.0587,885.6069,1055.5376,482.8745,497.8229,535.4445
"MED29",165.6557,169.3811,125.4914,170.7794,189.9212,168.7585,148.4705,150.5702,137.7907
"SAMD4B",268.8728,224.6712,241.6764,169.2543,205.3189,222.8734,144.318,150.1685,190.8588
"IFNL2",134.8023,160.1071,173.3462,119.1375,118.5429,205.1026,109.2997,177.1361,159.1948
"NCCRP1",60.6775,79.2195,82.2873,75.9286,81.7118,98.5878,140.138,171.3492,99.0331
"PAK4",168.2356,167.8831,172.8774,150.3407,143.3607,165.265,207.6289,218.3048,207.3892
"ACP7",34.669,36.7688,45.6604,42.9935,35.6209,49.4595,68.7183,58.9338,47.3665
"MRPS12",108.6322,100.0487,113.8891,103.6087,112.0362,107.7529,115.5826,104.2076,151.8034
"NFKBIB",537.7661,471.6484,475.1008,434.2171,458.5671,472.4275,357.0127,395.6708,369.3566
"GM10648",56.7225,68.5371,57.2659,48.4192,41.3846,53.2432,38.7127,35.6764,40.4106
"ACTN4",1047.1126,1047.5072,994.5743,1349.4637,1332.147,1412.5335,1311.449,1330.2076,1454.8173
"EIF3K",479.6962,445.0757,433.7856,894.5412,764.5522,650.6619,649.9637,752.6298,721.774
"RYR1",56.1201,67.1244,65.8519,56.3104,57.5205,65.3801,85.8548,83.1689,65.7637
"FAM98C",152.5176,152.2167,169.9728,192.5353,207.9294,205.0336,257.8427,233.9075,238.5971
"SPRED3",46.4069,61.8723,64.1728,47.1307,60.0958,75.0908,88.1998,74.6978,66.4451
"PSMD8",502.8269,466.6502,408.8799,665.2678,614.6333,553.6975,476.1261,559.0461,539.0527
"KCNK6",58.469,82.0723,80.4027,57.5179,61.157,70.0499,56.2687,73.6159,48.6272
"2200002D01RIK",149.2045,160.1628,150.7227,137.7825,147.8834,154.9631,207.411,178.8861,181.5914
"SPINT2",275.5242,289.0495,259.6111,851.9719,895.7898,872.0867,516.8918,546.2896,466.7264
"SIPA1L3",345.5774,329.7229,322.997,291.0208,268.6388,294.2116,391.5934,356.5821,289.7834
"CATSPERG1",33.6317,42.4201,39.4716,32.0642,32.2929,41.1367,32.7346,45.9573,38.0854
"ZFP940",99.7776,97.8602,91.581,71.3798,90.2486,76.4717,104.1011,98.3749,70.8
"ZFP27",127.1354,118.0263,108.8847,116.5656,121.5448,99.2518,82.997,73.6463,116.963
"ZFP74",123.7391,119.687,114.2508,94.3113,116.1369,106.156,47.6314,70.6486,92.1797
